product_id,brand_name,cases_per_pallet,gross_weight,low_fat,net_weight,product_class_id,product_name,recyclable_package,shelf_depth,shelf_height,shelf_width,sku,srp,units_per_case
1169,Horatio,7,15.1,0,13.1,54,Horatio Low Fat Popcorn,0,6.44,11.7,14.8,32649618983,2.9800,15
1170,Horatio,10,21.8,0,20.7,83,Horatio Salsa Dip,1,11.2,21.4,18.8,38417537808,2.6500,7
1171,Horatio,8,12,1,9,83,Horatio Avocado Dip,0,3.69,19.9,12.2,90328807234,3.1800,31
1172,Horatio,10,18.7,0,16.7,46,Horatio Salted Pretzels,0,3.48,18.4,16.4,65334492325,2.7700,23
1173,Horatio,9,7.04,0,5.03,83,Horatio Cheese Dip,0,11.9,20.9,17.5,86483528017,2.3100,3
1174,Horatio,11,19.6,0,17.6,83,Horatio Fondue Mix,0,19.8,3.19,12.8,30726979374,2.2700,6
1175,Horatio,8,7.57,0,6.57,84,Horatio Mini Donuts,1,8.04,18.1,13.4,21113781332,1.7300,23
1176,Horatio,11,9.63,1,7.63,17,Horatio Beef Jerky,1,9.27,5.26,16.2,90692868828,1.7100,11
1177,Horatio,13,8.44,1,5.43,84,Horatio Chocolate Donuts,0,9,7.69,13.9,50317437052,1.5400,16
1178,Horatio,13,10.5,0,8.5,12,Horatio Low Fat Chips,0,5.23,12.5,15.4,11555708050,3.7800,28
1179,Horatio,12,12.6,0,9.6,82,Horatio Sesame Crackers,0,3.96,14,8.29,96515912413,2.6300,29
1180,Horatio,7,10.6,0,8.6,45,Horatio Frosted Cookies,1,21.4,15.3,8.71,38472662568,3.9000,17
1181,Horatio,5,20.9,0,19.8,109,Horatio Dried Apples,1,17.5,9.72,14.4,92670633196,1.7700,15
1182,Horatio,8,7.87,0,6.86,109,Horatio Apple Fruit Roll,0,13.4,19,21.8,69963019490,1.4000,27
1183,Horatio,9,7.71,1,6.71,109,Horatio Strawberry Fruit Roll,1,7.92,17.1,21.9,27300886511,1.5400,25
1184,Horatio,12,11.1,1,8.1,109,Horatio Raspberry Fruit Roll,0,13.7,3.2,11.5,63831039071,2.8400,22
1185,Horatio,7,16.4,0,14.3,109,Horatio Grape Fruit Roll,1,21.4,10.5,18.4,56504542231,1.3500,6
1186,Horatio,10,9.01,0,6.01,109,Horatio Dried Dates,1,5.67,22.4,12,62272461056,1.6800,32
1187,Horatio,11,17.9,0,15.8,109,Horatio Raisins,1,7.26,18.9,19.1,12966689467,2.2000,8
1188,Horatio,7,18.6,1,16.6,109,Horatio Golden Raisins,1,8.82,19.3,6.34,77972374558,1.7900,27
1189,Horatio,10,12.4,0,10.3,109,Horatio Dried Apricots,0,15.1,4.72,16.9,99121410250,0.7600,8
1190,Horatio,12,11.8,1,8.8,84,Horatio Frosted Donuts,0,12.2,4.95,5.82,19462731480,1.3000,27
1191,Musial,10,19.7,0,16.7,36,Musial Tasty Candy Bar,1,14,3.56,9.17,99849533438,2.1000,33
1192,Musial,7,13.5,1,12.5,36,Musial Mint Chocolate Bar,0,7.89,16.7,10.9,13330751061,0.9800,9
1193,Musial,5,13.8,1,10.8,36,Musial Malted Milk Balls,0,12.1,11.4,13.2,62955319285,0.8900,22
1194,Musial,6,19.6,0,17.6,36,Musial Semi-Sweet Chocolate Bar,0,7.27,9.92,12.5,11772173047,2.8100,3
1195,Musial,14,8.49,0,6.48,37,Musial Bubble Gum,1,15.1,9.42,19,30634507536,1.6600,19
1196,Musial,10,14.6,0,12.6,38,Musial Spicy Mints,0,14.9,21.3,14.3,27472086548,2.9200,5
1197,Musial,12,10.3,0,7.3,38,Musial Mints,0,20.7,13.5,13.7,81670057177,3.1400,15
1198,Musial,8,16,0,14,36,Musial White Chocolate Bar,0,5.8,20.8,14.8,58962443470,3.4300,13
1199,Colossal,7,8.6,1,6.6,5,Colossal Ravioli,0,22.5,20.6,17.9,16300310492,2.5600,10
1200,Colossal,9,14.7,0,13.6,5,Colossal Manicotti,1,17.4,4.63,21.2,52830463051,1.8700,23
1201,Colossal,8,21.9,0,19.8,5,Colossal Spaghetti,1,4.63,14.2,17.8,45503966212,3.3700,12
1202,Colossal,9,14.3,0,11.3,57,Colossal Thai Rice,1,9.29,19.3,9.34,51271885037,3.9400,3
1203,Colossal,9,15,1,12,57,Colossal Rice Medly,1,3.45,21.8,15.3,37085284590,1.4600,31
1204,Portsmouth,10,16.2,0,13.2,43,Portsmouth Imported Beer,1,4.97,4.44,12.2,78188839554,2.1600,20
1205,Portsmouth,6,19.3,0,17.2,44,Portsmouth Light Wine,0,13.9,12.4,9.24,88120834231,2.6000,4
1206,Portsmouth,13,8.41,0,7.4,44,Portsmouth Chardonnay Wine,0,22.4,11.6,14.3,98462155461,3.4300,15
1207,Portsmouth,12,21.2,0,18.2,44,Portsmouth Chablis Wine,1,3.39,5.9,17,88848957419,1.8900,20
1208,Portsmouth,10,10.3,0,8.3,44,Portsmouth Merlot Wine,1,11.8,5.13,22.1,92330175042,2.8700,32
1209,Portsmouth,11,13.1,0,11.1,44,Portsmouth Chardonnay,1,5.96,3.09,14.1,51954743266,2.7000,25
1210,Portsmouth,10,11.2,0,9.19,44,Portsmouth White Zinfandel Wine,1,6.42,17.4,16.7,90771597027,1.7000,28
1211,Portsmouth,8,16.3,0,15.2,43,Portsmouth Light Beer,1,14.8,16.7,21.8,19633931517,3.7900,5
1212,Sphinx,9,8.16,1,6.15,27,Sphinx Pumpernickel Bread,1,12.4,22.8,19.1,27688551545,0.5300,33
1213,Sphinx,6,18.9,0,16.8,27,Sphinx White Bread,1,8.44,14.9,15.2,15788652300,2.9300,31
1214,Sphinx,8,17.8,0,15.7,27,Sphinx Rye Bread,0,10.6,16.2,20.6,47698195576,1.3200,25
1215,Sphinx,14,6.26,1,4.26,26,Sphinx English Muffins,1,13.6,19,3.34,95036062598,1.4600,27
1216,Sphinx,9,13.8,1,11.8,26,Sphinx Cranberry Muffins,0,13.1,22,13.4,41566215157,2.1100,18
1217,Sphinx,7,18.1,0,16.1,26,Sphinx Muffins,0,6.1,14.9,9.42,34239718317,1.2700,11
1218,Sphinx,6,16,0,14,25,Sphinx Bagels,1,8.63,9.53,12.6,40007637143,1.8300,5
1219,Sphinx,13,7.55,1,5.55,26,Sphinx Blueberry Muffins,1,5.64,7,12.8,91918906569,2.3600,3
1220,Sphinx,13,10.1,1,7.1,27,Sphinx Wheat Bread,1,11.7,8.55,16.5,66924591660,1.9500,35
1221,Plato,11,21.7,1,19.7,49,Plato Sesame Oil,0,17.4,11.8,17.4,88073627352,1.4900,19
1222,Plato,6,12,1,9,53,Plato Chunky Peanut Butter,1,17.4,15.9,19,32317078709,2.4500,34
1223,Plato,11,17.3,1,16.2,51,Plato Hot Chocolate,0,10.1,9.87,6.52,77584709525,0.5900,23
1224,Plato,7,10.2,0,8.19,50,Plato Brown Sugar,0,14.2,11.8,3.48,81065927147,1.2400,23
1225,Plato,9,11.4,0,9.39,50,Plato White Sugar,0,3.13,3.41,22.9,40690495371,1.7200,3
1226,Plato,14,9.43,0,7.43,90,Plato French Roast Coffee,1,5.64,11.3,3.97,79507349133,2.9600,32
1227,Plato,6,6.23,0,5.23,90,Plato Decaf Coffee,1,6.64,16.6,8.08,98369683623,2.8100,31
1228,Plato,11,6.78,0,4.78,90,Plato Regular Coffee,0,6.49,4.46,8.45,16424303650,2.1900,33
1229,Plato,11,14.5,0,12.5,49,Plato Vegetable Oil,1,4.06,21.6,7.25,94524404406,1.3000,32
1230,Plato,12,13.4,1,10.3,49,Plato Corn Oil,1,18.7,6.3,22.9,71816790699,0.7700,26
1231,Plato,14,11.8,0,10.8,48,Plato Tomato Sauce,0,11.1,17.5,8.35,29154657721,3.7100,28
1232,Plato,14,7.95,0,6.94,49,Plato Canola Oil,0,11.7,8.7,11.2,52999721169,1.1300,5
1233,Plato,13,20.9,1,17.8,33,Plato Grape Preserves,0,11.5,11.9,17.9,45673224329,0.7300,23
1234,Plato,9,16.7,0,13.7,90,Plato Columbian Coffee,0,12.2,17.4,16.8,51441143155,0.5600,33
1235,Plato,9,14.9,0,11.8,31,Plato Strawberry Jelly,1,17.8,21.7,7.75,13352412581,1.3800,5
1236,Plato,13,16.5,1,13.5,4,Plato Pepper,1,4.2,9.9,7.02,78358097672,3.3200,2
1237,Plato,9,9.02,1,6.02,33,Plato Low Fat Apple Butter,0,15.9,9.66,11.8,99507133364,2.7500,32
1238,Plato,11,14.8,1,13.8,4,Plato Salt,1,11,8.1,11,43750584721,1.4700,3
1239,Plato,7,12.7,0,10.6,33,Plato Apple Butter,1,10.9,22.7,15,34137386679,2.2800,6
1240,Plato,11,15.7,0,14.6,4,Plato Oregano,1,11.8,3.24,22.2,92499433159,2.2600,35
1241,Plato,10,6.42,0,3.42,31,Plato Apple Jelly,0,14.1,7.3,16.3,28221871256,2.9800,3
1242,Plato,12,19.9,0,17.8,32,Plato Grape Jam,0,11.8,9.62,14.9,90940855145,1.9800,24
1243,Plato,8,9.7,1,8.69,32,Plato Apple Jam,1,19.4,22.5,5.94,19803189635,1.1800,5
1244,Plato,8,19,0,17,32,Plato Strawberry Jam,1,18.3,3.45,6.41,27857809662,1.2100,24
1245,Plato,6,18.3,1,17.2,53,Plato Creamy Peanut Butter,0,12.9,18.1,5.42,15957910418,2.3200,30
1246,Plato,11,14.5,0,13.5,33,Plato Strawberry Preserves,1,16,3.68,16.7,83250296711,1.5400,15
1247,Plato,14,19.3,0,16.2,53,Plato Extra Chunky Peanut Butter,1,18.8,13.2,14.9,16686033606,1.6800,23
1248,Plato,8,12.6,0,11.6,33,Plato Apple Preserves,1,7.75,20.8,14.3,77118316292,3.3300,25
1249,Plato,10,9.3,1,7.3,31,Plato Grape Jelly,1,3.19,4.22,18.5,34672648310,1.4800,22
1250,Skinner,10,9.17,0,8.17,30,Skinner Berry Juice,0,15.1,21.1,8.03,40440567135,2.1600,33
1251,Skinner,9,11.4,0,8.39,52,Skinner Mango Drink,1,14.4,22.4,19.4,92351836562,3.5800,28
1252,Skinner,9,21.8,0,19.7,52,Skinner Strawberry Drink,0,10.5,4.51,12.2,67357521653,2.2800,24
1253,Skinner,9,8.77,0,5.77,19,Skinner Cream Soda,1,16.4,17.2,10.7,88506557345,1.7100,27
1254,Skinner,9,8.31,0,7.31,19,Skinner Diet Soda,1,6.56,20.5,8.52,32750008702,3.6700,7
1255,Skinner,10,20.7,0,18.7,19,Skinner Cola,1,12.6,7,9.12,23136810660,1.2400,14
1256,Skinner,9,15.2,0,13.1,19,Skinner Diet Cola,1,19.4,22.1,21.5,26618028283,1.2200,29
1257,Skinner,9,7.87,0,5.86,30,Skinner Orange Juice,1,6.7,6.11,5.93,52340466380,1.9400,4
1258,Skinner,10,15.2,0,13.1,30,Skinner Cranberry Juice,0,9.41,4.39,21.2,80731294751,0.6100,12
1259,Skinner,10,14.7,0,11.6,30,Skinner Apple Juice,1,19.5,7.69,19,99593629240,2.1400,26
1260,Skinner,9,7.11,1,5.11,52,Skinner Apple Drink,0,11.9,21.5,18.3,17648249268,0.6700,16
1261,Johnson,5,18.3,1,16.2,35,Johnson Oatmeal,1,12.8,19.3,16.8,95748350024,0.6000,17
1262,Johnson,11,11.1,1,10.1,35,Johnson Corn Puffs,0,12.3,7.71,11.1,73040736317,0.7600,6
1263,Johnson,6,10.5,1,7.5,35,Johnson Wheat Puffs,0,21.9,20.1,8.9,96476473212,0.8300,25
1264,Johnson,12,21.2,1,19.2,35,Johnson Grits,0,15.4,6.73,15.1,43006625771,2.3500,6
1265,Pleasant,10,9.71,0,7.71,62,Pleasant Canned Beets,1,3.48,20.6,17.5,59582259058,0.7200,26
1266,Pleasant,12,10,0,8,62,Pleasant Creamed Corn,0,10.2,20.9,9.83,65350177884,1.1800,27
1267,Pleasant,10,7.5,0,6.5,62,Pleasant Canned String Beans,1,10.4,19.9,19.7,16044406294,1.6000,30
1268,Pleasant,11,20.5,1,18.5,58,Pleasant Chicken Soup,0,3.14,8.95,8.88,81050091385,1.3000,33
1269,Pleasant,12,11.5,0,8.5,62,Pleasant Canned Yams,0,10.3,9.72,6.88,12199127078,3.9700,16
1270,Pleasant,13,20.5,0,18.5,58,Pleasant Vegetable Soup,1,9.38,9.5,22.5,46442578434,2.6900,4
1271,Pleasant,7,6.12,1,3.11,62,Pleasant Canned Tomatos,1,13.2,18.7,14.1,36829380393,3.5000,13
1272,Pleasant,9,18.2,1,16.2,58,Pleasant Noodle Soup,0,11.3,4.35,7.15,16408467888,2.4800,31
1273,Pleasant,7,12.5,1,9.5,58,Pleasant Regular Ramen Soup,1,12.5,17.5,19.7,66033036112,3.3100,4
1274,Pleasant,10,20.2,0,19.2,58,Pleasant Chicken Noodle Soup,1,17,20.5,8.2,38752020001,1.3100,36
1275,Pleasant,6,13.5,0,12.5,58,Pleasant Turkey Noodle Soup,1,3.46,22.6,17.6,33712224364,1.1700,9
1276,Pleasant,8,16.9,0,14.8,58,Pleasant Beef Soup,1,4.16,18.7,18.9,96647673249,1.4300,2
1277,Pleasant,7,19.9,0,17.8,62,Pleasant Canned Peas,1,17.6,22.5,16.3,60845643877,2.5400,25
1278,Pleasant,9,20.2,1,19.2,58,Pleasant Chicken Ramen Soup,1,14.4,5.08,8.26,62040160298,2.8200,9
1279,Pleasant,8,6.41,0,3.4,93,Pleasant Canned Tuna in Water,1,13.1,15.5,19.6,85475897192,2.9600,16
1280,Pleasant,9,8.91,0,5.9,93,Pleasant Canned Tuna in Oil,1,19.2,8.17,4.84,32006049752,1.3700,7
1281,Pleasant,10,16,1,14,94,Pleasant Large Canned Shrimp,0,16.3,20,20.9,48581683039,2.7700,13
1282,Pleasant,11,9.42,1,7.42,95,Pleasant Fancy Canned Anchovies,1,15.2,6.6,12.1,54349601864,3.4400,30
1283,Pleasant,8,9.65,0,7.64,96,Pleasant Fancy Canned Clams,1,4.52,3.56,15.7,16260871291,0.7900,14
1284,Pleasant,7,8.46,0,7.46,97,Pleasant Fancy Canned Oysters,0,21.7,20.4,3.6,81266556382,2.4300,30
1285,Pleasant,7,13.2,1,11.1,98,Pleasant Fancy Canned Sardines,1,14.6,11,9.96,91198551058,1.8700,29
1286,Pleasant,8,14,1,12,58,Pleasant Rice Soup,1,6.29,16.9,4.61,35442002415,0.9000,33
1287,Toucan,5,17.9,1,15.8,3,Toucan Canned Mixed Fruit,1,4.44,14.1,4.87,25828804373,1.4000,32
1288,Toucan,10,16.8,0,15.7,3,Toucan Canned Peaches,0,11.6,17.6,11.5,95407891869,1.3800,3
1289,Toretti,7,18.9,0,15.8,89,Toretti Rosy Sunglasses,0,5.4,16.9,3.15,55032460093,1.2100,26
1290,Framton,11,19.8,0,17.7,103,Framton Eyeglass Screwdriver,1,20.5,21.1,4.21,27751443982,3.2100,21
1291,Framton,10,20.7,0,19.7,102,Framton City Map,1,15.2,3.47,8.82,22711648344,2.3000,8
1292,Booker,10,18.5,0,15.5,15,Booker Low Fat Cottage Cheese,0,5.97,8.86,16.2,54668398499,3.3300,24
1293,Booker,6,8.25,1,5.25,14,Booker Low Fat Sour Cream,0,11,16.2,17.3,49581395983,1.4400,22
1294,Booker,10,6.75,1,4.75,14,Booker Sour Cream,1,20.9,19.7,9.88,50775912404,1.7200,13
1295,Booker,13,14.8,0,13.8,11,Booker Jack Cheese,1,15.3,14.9,21.3,74211649298,1.8500,19
1296,Booker,12,14.1,0,12.1,11,Booker Muenster Cheese,1,9.89,9.64,20.3,20741801857,2.5100,15
1297,Booker,8,21.6,0,18.6,11,Booker String Cheese,1,4.41,17.1,11.3,37317435145,1.6600,30
1298,Booker,8,6.3,0,5.3,11,Booker Low Fat String Cheese,1,18.5,19.6,17.3,43085353970,1.3400,22
1299,Booker,12,13.8,1,11.8,11,Booker Havarti Cheese,1,22.9,10.5,19.5,94996623396,2.7600,16
1300,Booker,5,17.3,0,15.2,11,Booker Head Cheese,1,21.2,13.2,17.1,70002308487,1.4500,19
1301,Booker,10,8.42,0,5.42,11,Booker Cheese Spread,1,10.9,19.6,5.08,91151344180,0.9400,25
1302,Booker,8,11.9,1,9.89,11,Booker Sharp Cheddar Cheese,1,4.24,6.77,3.68,24177754521,1.8500,10
1303,Booker,9,12.2,0,10.1,11,Booker Mild Cheddar Cheese,0,6.03,20.3,15.3,14564556479,0.6800,6
1304,Booker,8,7.43,1,4.42,15,Booker Large Curd Cottage Cheese,0,6.91,18.1,13.8,84143643975,0.6700,13
1305,Booker,10,16.3,0,15.2,76,Booker 2% Milk,0,20.8,19,22.6,43768212199,0.5700,27
1306,Booker,7,13.1,0,11.1,76,Booker Buttermilk,0,21.8,4.42,6.76,16487196087,2.4700,29
1307,Booker,7,18.6,0,16.6,76,Booker Chocolate Milk,1,5.17,20.3,12.4,11447400450,1.3200,28
1308,Booker,6,18.3,0,16.2,76,Booker 1% Milk,0,15.3,12.5,8.75,43404150605,2.5800,14
1309,Booker,6,15.1,0,13.1,76,Booker Whole Milk,1,16.3,17.8,12.8,97602121233,3.4600,13
1310,Booker,11,20.9,0,18.8,6,Booker Strawberry Yogurt,0,14.4,3.84,3.53,74894507527,3.9800,12
1311,Booker,6,21.7,1,19.7,6,Booker Blueberry Yogurt,0,8.61,15.2,8.09,85645155310,3.2200,5
1312,Lake,10,12.3,1,11.3,81,Lake Chicken Hot Dogs,0,8.42,4.9,13.7,32175307869,1.5300,26
1313,Lake,7,19.4,1,16.3,91,Lake Pimento Loaf,1,20.4,17.9,3.03,24848811030,3.9200,17
1314,Lake,13,7.79,1,5.78,91,Lake Beef Bologna,1,20.9,6.32,17.2,30616729855,0.6400,8
1315,Lake,8,14.4,1,13.3,91,Lake Low Fat Bologna,0,18.2,19.2,11.5,16430129408,1.7800,6
1316,Lake,10,17,1,15,81,Lake Turkey Hot Dogs,1,14.3,3.05,14.9,81435814499,0.7100,20
1317,Lake,10,9.54,1,8.53,81,Lake Foot-Long Hot Dogs,1,6.1,22.8,19.7,12584850192,2.2600,11
1318,Lake,10,14.4,0,12.3,16,Lake Low Fat Cole Slaw,1,11.4,5.63,14.8,22926171422,0.9300,4
1319,Lake,7,13.2,1,10.1,16,Lake Cole Slaw,0,6.64,3.33,8.49,92095932364,1.6800,33
1320,Lake,11,21.2,1,19.2,77,Lake Roasted Chicken,0,11,11.9,21,95577149987,2.6600,27
1321,Lake,8,16.9,0,15.8,8,Lake Corned Beef,1,16.7,4.13,20.4,55201718211,2.4900,8
1322,Lake,13,6.66,1,5.65,8,Lake Sliced Turkey,0,21.8,11.4,21.5,94018571972,3.2000,6
1323,Lake,7,10.5,1,8.5,8,Lake Sliced Ham,1,9.99,13.1,4.36,22880906462,2.9400,29
1324,Lake,7,13.5,0,11.5,16,Lake Potato Salad,0,20.9,20.2,10.4,54837656617,3.3100,29
1325,Lake,5,12.8,1,9.8,8,Lake Sliced Chicken,0,15.5,14.9,9.48,19035627245,1.4300,25
1326,Giant,9,9.05,1,7.05,66,Giant Small Brown Eggs,0,18.6,20.5,20.8,86328013539,1.7100,20
1327,Giant,7,18.8,0,16.7,66,Giant Large Brown Eggs,0,4.8,18.2,4.33,43665880560,3.8400,33
1328,Giant,10,12.2,1,10.1,66,Giant Small Eggs,0,13.7,5.81,3.69,21174731850,2.2600,35
1329,Giant,9,19.8,1,16.7,66,Giant Large Eggs,1,5.76,21,22.6,13848235011,1.6500,27
1330,Giant,13,10.9,1,9.89,66,Giant Egg Substitute,1,15.4,7.37,10.5,19616153836,1.3300,33
1331,Carrington,6,10.3,0,8.3,34,Carrington Low Fat Waffles,1,15,22,7.86,95429553389,2.7400,29
1332,Carrington,12,14.7,0,12.6,110,Carrington Orange Popsicles,1,10.5,8.17,20.8,46533108353,0.6900,14
1333,Carrington,12,9.92,1,8.92,100,Carrington Frozen Chicken Breast,1,11.3,5.89,19.3,91584274172,0.9300,21
1334,Carrington,12,19.7,0,17.7,29,Carrington Frozen Pancakes,1,15,22.4,12.1,11925595402,1.8400,17
1335,Carrington,11,8.15,0,6.14,63,Carrington Low Fat French Fries,0,8.1,3.05,15.1,92312397360,2.4100,7
1336,Carrington,14,18.8,0,17.7,64,Carrington Frozen Sausage Pizza,1,21.6,9.63,21.3,95793614983,3.3900,17
1337,Carrington,12,7.64,1,5.63,34,Carrington Blueberry Waffles,0,4.5,13.5,8.84,20035340189,0.5700,22
1338,Carrington,9,16.1,0,14.1,63,Carrington Fajita French Fries,1,18.7,18.8,3.58,58852193951,2.2200,29
1339,Carrington,7,10.4,1,8.39,34,Carrington Waffles,1,14.8,20.9,16.3,77714528441,1.3100,32
1340,Carrington,7,12.1,1,11.1,64,Carrington Frozen Pepperoni Pizza,1,21.2,13.5,14.8,85769148468,2.5700,35
1341,Carrington,14,19.2,1,18.2,64,Carrington Frozen Cheese Pizza,1,8.42,14.3,12.8,73869249224,3.4500,12
1342,Carrington,10,18.5,0,15.5,64,Carrington Frozen Mushroom Pizza,0,10.4,22.4,13.8,51161635518,3.7300,5
1343,Carrington,7,13.7,1,11.6,34,Carrington Apple Cinnamon Waffles,1,6.27,17.9,11,98499502539,2.8700,36
1344,Carrington,9,9.89,0,7.89,60,Carrington Frozen Carrots,1,4.36,3.5,4.05,45029655098,1.5200,19
1345,Carrington,8,10.2,1,9.19,10,Carrington Turkey TV Dinner,0,18.6,20.4,6.02,37703158259,3.6800,14
1346,Carrington,12,9.06,0,6.06,10,Carrington Chicken TV Dinner,1,20.8,12.8,12.9,98351905941,2.3500,2
1347,Carrington,9,21.2,1,20.2,10,Carrington Beef TV Dinner,1,16.4,21.7,14.5,60263175368,1.7700,2
1348,Carrington,13,14.5,1,13.5,28,Carrington Pancake Mix,0,15.8,9.08,10.7,35268860459,2.4700,23
1349,Carrington,11,12.5,1,10.5,110,Carrington Grape Popsicles,0,5.87,4.77,22.8,56417896151,2.9000,11
1350,Carrington,12,6.87,0,5.86,63,Carrington Home Style French Fries,0,9.52,3.53,5.39,90661347508,0.9200,7
1351,Carrington,13,20.2,0,18.2,110,Carrington Lime Popsicles,0,19.6,15.8,16.4,81048149466,1.6700,21
1352,Carrington,10,17.7,1,14.7,9,Carrington Ice Cream,1,22.3,20.4,16.3,84529367089,2.6500,18
1353,Carrington,7,13.9,0,12.8,9,Carrington Ice Cream Sandwich,1,22.9,20.4,17.7,44153935313,2.2400,19
1354,Carrington,7,9.18,0,8.18,60,Carrington Frozen Cauliflower,0,6.31,3.69,6.2,47851617932,1.4800,1
1355,Carrington,9,17.2,0,15.2,60,Carrington Frozen Broccoli,1,8.18,15.6,7.34,66713952422,0.6300,26
1356,Carrington,8,11.9,0,9.89,60,Carrington Frozen Corn,0,6.59,14.5,4.8,74768572449,1.6000,10
1357,Carrington,13,21.8,1,19.7,60,Carrington Frozen Peas,1,22.8,13.2,16.4,62868673205,2.7100,3
1358,Carrington,8,11.5,0,8.5,9,Carrington Popsicles,0,17.9,7.24,16.4,40161059498,2.1000,13
1359,Carrington,6,21.5,1,19.5,100,Carrington Frozen Chicken Thighs,1,9.27,8.19,6.07,87498926520,1.2400,12
1360,Carrington,7,9.4,1,8.39,100,Carrington Frozen Chicken Wings,0,19.9,19.8,18,34029079079,2.4200,11
1361,Carrington,8,11.5,0,9.5,110,Carrington Lemon Popsicles,1,13.6,19.1,9.66,26702582240,1.8100,6
1362,Hilltop,10,13.1,0,10.1,78,Hilltop Silky Smooth Hair Conditioner,0,5.04,9.54,10.2,87351329922,1.4900,9
1363,Hilltop,13,8.5,0,6.5,39,Hilltop Tartar Control Toothpaste,0,21.4,11.4,8.23,49262599349,2.6600,6
1364,Hilltop,13,19.8,0,17.7,39,Hilltop Whitening Toothpast,1,12.7,7.88,17.1,24268284440,1.6000,29
1365,Hilltop,12,6.18,0,4.17,39,Hilltop Toothpaste,1,12,9.15,8.59,45417320132,0.5300,24
1366,Hilltop,10,17.2,0,15.2,39,Hilltop Deodorant,0,13.6,21,21.6,79660771489,2.7600,30
1367,Hilltop,10,16.3,0,13.2,79,Hilltop Conditioning Shampoo,0,8.92,5.39,15.8,70047573447,3.5700,19
1368,Hilltop,9,18.6,0,16.6,79,Hilltop Extra Moisture Shampoo,1,8.21,6.66,7.35,73528791069,3.5500,14
1369,Hilltop,7,13.7,0,10.6,88,Hilltop Angled Toothbrush,1,9.77,18.5,20.3,99251229166,3.3800,20
1370,Hilltop,6,16,0,13,79,Hilltop Apricot Shampoo,1,9.06,19.7,11.8,71970213055,2.3800,16
1371,Hilltop,12,6.4,0,4.4,70,Hilltop Childrens Aspirin,1,16.9,8.09,15.4,78147458434,2.4700,33
1372,Hilltop,13,6.49,0,4.48,70,Hilltop Buffered Aspirin,1,21.9,8.08,13.7,86202078461,2.4900,10
1373,Hilltop,12,8.77,0,7.77,71,Hilltop 200 MG Ibuprofen,1,21.2,9.35,5.21,74302179217,3.6000,5
1374,Hilltop,9,18.9,0,17.8,72,Hilltop 200 MG Acetominifen,1,13,5.6,14.1,51594565510,2.8900,23
1375,Hilltop,11,21.1,0,19.1,73,Hilltop HCL Nasal Spray,1,12.3,6.87,5.63,75030302405,2.1300,25
1376,Hilltop,14,21.5,0,18.5,73,Hilltop Dishwasher Detergent,1,12.2,16.9,8.96,45462585091,1.6800,22
1377,Hilltop,10,10.6,0,8.6,75,Hilltop Multi-Symptom Cold Remedy,1,20.6,5.03,12.6,38136088252,2.8300,4
1378,Hilltop,13,12.9,0,9.89,75,Hilltop Childrens Cold Remedy,1,19.9,6.3,4.06,43904007077,0.7300,6
1379,Hilltop,11,9.26,0,8.26,74,Hilltop Laundry Detergent,0,6.52,5.76,22.5,95815276503,1.9200,15
1380,Hilltop,7,19.3,0,16.2,74,Hilltop Mint Mouthwash,0,18.3,22,11.5,35438118577,3.6200,32
1381,Sunset,9,21.6,0,20.6,80,Sunset 60 Watt Lightbulb,0,17.6,3.28,22.9,56587154269,2.1700,34
1382,Sunset,8,21.7,0,19.7,56,Sunset Plastic Forks,1,22.6,3.27,21.3,90830605626,1.1300,5
1383,Sunset,10,19,0,17,56,Sunset Plastic Spoons,0,18.5,16.4,7.48,81217407584,2.5900,7
1384,Sunset,7,13.1,0,11.1,56,Sunset Plastic Knives,0,10.3,12.6,16.4,84698625206,2.5700,24
1385,Sunset,14,14.5,0,12.5,101,Sunset C-Size Batteries,1,14.8,12.8,14.7,20421063303,2.4000,29
1386,Sunset,7,16.7,0,13.7,80,Sunset 100 Watt Lightbulb,1,14.1,14.1,6.17,83140047192,1.6400,31
1387,Sunset,13,10.9,0,8.89,101,Sunset AAA-Size Batteries,1,5.96,10.3,15.1,12002381682,3.4900,14
1388,Sunset,11,13.2,0,11.1,55,Sunset Paper Plates,1,5.24,11.6,6.59,20057001709,1.7500,9
1389,Sunset,9,13.6,0,11.6,55,Sunset Paper Cups,1,5.11,21.6,9.92,63037931323,2.6300,12
1390,Sunset,5,18.7,0,16.7,80,Sunset 75 Watt Lightbulb,1,13.5,9.77,13.5,40330317616,1.9100,30
1391,Sunset,13,20.9,0,19.8,22,Sunset Toilet Bowl Cleaner,1,12.8,11,5.02,63766054511,1.1600,26
1392,Sunset,6,21,0,18,22,Sunset Counter Cleaner,0,17.8,11,3.36,10296207070,0.8300,2
1393,Sunset,11,16.4,0,14.3,22,Sunset Glass Cleaner,1,9.13,7.46,12.2,26871840357,1.8500,19
1394,Sunset,10,18.7,0,16.7,80,Sunset 25 Watt Lightbulb,1,8.42,8.73,3.72,32639759182,2.5300,15
1395,Sunset,14,17.9,0,14.8,101,Sunset AA-Size Batteries,1,3.7,13.1,17.9,84551028609,2.9500,10
1396,Sunset,13,15.1,0,12.1,101,Sunset D-Size Batteries,0,19.5,6.25,4.14,59556713700,2.6500,5
1397,Sunset,7,10.2,0,7.19,18,Sunset Paper Towels,0,21.1,18.1,17.1,45586578249,1.4300,5
